D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_15_717.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_15_717.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_15_717.jpg,0,0.4545973,0,0.5522781
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_15_847.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_15_847.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_15_847.jpg,0,0.7856749,0,1.54158
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_15_934.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_15_934.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_15_934.jpg,0,0.998969,0,2.217138
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_15_981.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_15_981.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_15_981.jpg,0,1,0,3.367983
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_078.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_078.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_078.jpg,0,1,0,4.306731
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_148.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_148.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_148.jpg,0,1,0,5.237831
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_272.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_272.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_272.jpg,0,1,0,6.620924
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_395.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_395.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_395.jpg,0,1,0,7.98798
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_556.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_556.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_556.jpg,0,1,0,9.786064
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_639.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_639.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_639.jpg,0,1,0,10.89556
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_729.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_729.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_729.jpg,0,1,0,11.61244
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_846.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_846.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_846.jpg,0,1,0,13.10787
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_16_929.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_16_929.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_16_929.jpg,0,1,0,13.79144
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_068.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_068.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_068.jpg,0,1,0,15.53506
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_165.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_165.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_165.jpg,0,1,0,16.36787
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_232.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_232.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_232.jpg,0,1,0,17.22168
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_353.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_353.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_353.jpg,0,1,0,18.44805
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_477.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_477.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_477.jpg,0,1,0,19.65728
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_598.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_598.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_598.jpg,0,0.6356696,0,20.53104
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_718.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_718.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_718.jpg,0,0.2750497,0,20.88294
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_837.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_837.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_837.jpg,0,0,0,20.7748
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_17_957.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_17_957.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_17_957.jpg,0,0,0,20.60271
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_027.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_027.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_027.jpg,0,0,0,20.44378
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_155.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_155.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_155.jpg,0,0,0,20.2057
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_270.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_270.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_270.jpg,0,0,0,19.97153
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_386.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_386.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_386.jpg,0,0.3418067,0,20.04041
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_505.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_505.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_505.jpg,0,0.7054549,0,20.60163
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_619.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_619.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_619.jpg,0,1,0,21.37265
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_735.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_735.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_735.jpg,0,0.8147857,0,22.4985
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_851.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_851.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_851.jpg,0,0.4719306,0,23.08193
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_18_965.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_18_965.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_18_965.jpg,0,0.1298437,0,23.16789
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_081.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_081.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_081.jpg,0,0,0,22.90293
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_147.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_147.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_147.jpg,0,0,0,22.7724
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_271.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_271.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_271.jpg,0,0,0,22.49657
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_384.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_384.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_384.jpg,0,0,0,22.22518
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_496.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_496.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_496.jpg,0,0.179949,0,22.09376
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_607.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_607.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_607.jpg,0,0.1816502,0,22.23672
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_715.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_715.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_715.jpg,0,0,0,22.03889
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_826.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_826.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_826.jpg,0,0,0,21.77381
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_19_932.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_19_932.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_19_932.jpg,0,0,0,21.55545
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_037.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_037.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_037.jpg,0,0,0,21.33887
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_147.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_147.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_147.jpg,0,0,0,21.08207
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_262.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_262.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_262.jpg,0,0,0,20.11045
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_382.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_382.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_382.jpg,0.25,0,0,20.12885
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_485.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_485.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_485.jpg,0.5500001,0,0,19.30109
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_599.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_599.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_599.jpg,0.8000001,0,0,18.1506
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_706.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_706.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_706.jpg,1,0.1724883,0,17.1897
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_834.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_834.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_834.jpg,1,0.5144829,0,15.79711
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_20_966.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_20_966.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_20_966.jpg,0,0.8831885,0,15.87668
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_072.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_072.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_072.jpg,0,0.4992798,0,15.63647
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_211.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_211.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_211.jpg,0.15,0.1338425,0,14.97839
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_336.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_336.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_336.jpg,0.45,0,0,14.42527
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_412.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_412.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_412.jpg,0,0,0,13.90539
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_471.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_471.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_471.jpg,0,0,0,13.41554
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_611.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_611.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_611.jpg,0,0.4294257,0,12.53579
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_742.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_742.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_742.jpg,0,0.3384628,0,12.5024
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_841.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_841.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_841.jpg,0,0.02629402,0,12.06491
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_21_947.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_21_947.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_21_947.jpg,0,0.1852143,0,11.28044
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_046.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_046.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_046.jpg,0,0.507618,0,11.01731
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_156.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_156.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_156.jpg,0,0.1706716,0,10.88787
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_260.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_260.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_260.jpg,0,0,0,10.19092
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_371.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_371.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_371.jpg,0,0.3314409,0,9.839814
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_486.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_486.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_486.jpg,0,0.669471,0,9.878039
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_601.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_601.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_601.jpg,0,1,0,10.06683
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_721.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_721.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_721.jpg,-0.1,0.6632738,0,10.36863
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_843.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_843.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_843.jpg,-0.4,0.291589,0,10.13064
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_22_948.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_22_948.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_22_948.jpg,-0.7,0,0,9.730215
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_056.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_056.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_056.jpg,-0.9500002,0,0,9.044731
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_163.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_163.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_163.jpg,0,0.1591789,0,8.407909
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_274.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_274.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_274.jpg,0,0.4873713,0,8.379354
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_382.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_382.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_382.jpg,0,0.8136377,0,8.731557
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_491.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_491.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_491.jpg,0,0.4850266,0,8.84437
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_602.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_602.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_602.jpg,0,0.1524018,0,8.537026
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_721.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_721.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_721.jpg,0,0.5139548,0,8.463308
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_837.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_837.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_837.jpg,0,0.8580738,0,9.115616
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_23_957.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_23_957.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_23_957.jpg,-0.3,1,0,10.05553
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_066.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_066.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_066.jpg,-0.6000001,1,0,10.98297
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_178.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_178.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_178.jpg,-0.8500001,0.662016,0,11.26065
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_290.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_290.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_290.jpg,-1,0.3272528,0,11.39146
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_401.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_401.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_401.jpg,-1,0,0,11.16671
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_513.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_513.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_513.jpg,-1,0,0,10.9145
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_616.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_616.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_616.jpg,0,0,0,10.6304
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_718.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_718.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_718.jpg,0,0,0,10.31214
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_826.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_826.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_826.jpg,0,0,0,10.09997
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_24_931.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_24_931.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_24_931.jpg,0,0,0,9.946636
D:\Tech\Project Idea\Data for sim\IMG\center_2020_06_15_19_41_25_041.jpg,D:\Tech\Project Idea\Data for sim\IMG\left_2020_06_15_19_41_25_041.jpg,D:\Tech\Project Idea\Data for sim\IMG\right_2020_06_15_19_41_25_041.jpg,0,0,0,9.770763
